Bow Road                      ;Finchley Road                 ;2
Bow Road                      ;Finsbury Park                 ;55
Bow Road                      ;Fulham Broadway               ;39
Bow Road                      ;Gants Hill                    ;28
Bow Road                      ;Grange Hill                   ;8
Bow Road                      ;Great Portland Street         ;18
Bow Road                      ;Green Park                    ;47
Bow Road                      ;Gunnersbury                   ;21
Bow Road                      ;Hammersmith (Dis)             ;39
Bow Road                      ;Heathrow Terminals 123        ;11
Bow Road                      ;Highbury & Islington          ;52
Bow Road                      ;Holborn                       ;188
Bow Road                      ;Holloway Road                 ;30
Bow Road                      ;Hornchurch                    ;0
Bow Road                      ;Hyde Park Corner              ;9
Bow Road                      ;King's Cross St. Pancras      ;245
Bow Road                      ;Lambeth North                 ;6
Bow Road                      ;Lancaster Gate                ;12
Bow Road                      ;Latimer Road                  ;28
Bow Road                      ;Leyton                        ;56
Bow Road                      ;Leytonstone                   ;16
Bow Road                      ;Liverpool Street              ;524
Bow Road                      ;London Bridge                 ;62
Bow Road                      ;Mansion House                 ;51
Bow Road                      ;Marble Arch                   ;33
Bow Road                      ;Marylebone                    ;56
Bow Road                      ;Mile End                      ;5
Bow Road                      ;Moorgate                      ;105
Bow Road                      ;Morden                        ;17
Bow Road                      ;North Greenwich               ;22
Bow Road                      ;North Wembley                 ;20
Bow Road                      ;Oxford Circus                 ;270
Bow Road                      ;Paddington                    ;57
Bow Road                      ;Parsons Green                 ;20
Bow Road                      ;Piccadilly Circus             ;48
Bow Road                      ;Pinner                        ;2
Bow Road                      ;Plaistow                      ;141
Bow Road                      ;Putney Bridge                 ;19
Bow Road                      ;Queensway                     ;15
Bow Road                      ;Ravenscourt Park              ;5
Bow Road                      ;Russell Square                ;12
Bow Road                      ;Shepherd's Bush (Cen)         ;28
Bow Road                      ;Shepherd's Bush Market        ;17
Bow Road                      ;Sloane Square                 ;31
Bow Road                      ;South Kensington              ;51
Bow Road                      ;South Kenton                  ;11
Bow Road                      ;Southfields                   ;19
Bow Road                      ;St. James's Park              ;143
Bow Road                      ;St. Paul's                    ;92
Bow Road                      ;Stepney Green                 ;156
Bow Road                      ;Stratford                     ;68
Bow Road                      ;Swiss Cottage                 ;23
Bow Road                      ;Temple                        ;52
Bow Road                      ;Tottenham Court Road          ;258
Bow Road                      ;Tower Hill                    ;155
Bow Road                      ;Upminster                     ;50
Bow Road                      ;Upminster Bridge              ;66
Bow Road                      ;Upney                         ;29
Bow Road                      ;Upton Park                    ;91
Bow Road                      ;Uxbridge                      ;6
Bow Road                      ;Victoria                      ;142
Bow Road                      ;Waterloo                      ;98
Bow Road                      ;Wembley Park                  ;9
Bow Road                      ;West Ham                      ;287
Bow Road                      ;Westminster                   ;36
Bow Road                      ;Whitechapel                   ;549
Bow Road                      ;Wimbledon                     ;4
Bow Road                      ;Wood Green                    ;3
Brent Cross                   ;Acton Town                    ;7
Brent Cross                   ;Aldgate                       ;14
Brent Cross                   ;Aldgate East                  ;4
Brent Cross                   ;Angel                         ;71
Brent Cross                   ;Archway                       ;37
Brent Cross                   ;Baker Street                  ;2
Brent Cross                   ;Balham                        ;7
Brent Cross                   ;Bank / Monument               ;130
Brent Cross                   ;Barbican                      ;0
Brent Cross                   ;Belsize Park                  ;90
Brent Cross                   ;Blackfriars                   ;36
Brent Cross                   ;Bond Street                   ;26
Brent Cross                   ;Borough                       ;7
Brent Cross                   ;Brixton                       ;10
Brent Cross                   ;Bromley-by-Bow                ;19
Brent Cross                   ;Burnt Oak                     ;210
Brent Cross                   ;Caledonian Road               ;10
Brent Cross                   ;Camden Town                   ;231
Brent Cross                   ;Cannon Street                 ;7
Brent Cross                   ;Chalk Farm                    ;105
Brent Cross                   ;Chancery Lane                 ;60
Brent Cross                   ;Charing Cross                 ;36
Brent Cross                   ;Colindale                     ;159
Brent Cross                   ;Covent Garden                 ;4
Brent Cross                   ;Earl's Court                  ;8
Brent Cross                   ;Edgware                       ;78
Brent Cross                   ;Edgware Road (Cir)            ;2
Brent Cross                   ;Elephant & Castle             ;71
Brent Cross                   ;Embankment                    ;9
Brent Cross                   ;Euston                        ;187
Brent Cross                   ;Farringdon                    ;33
Brent Cross                   ;Finsbury Park                 ;1
Brent Cross                   ;Fulham Broadway               ;6
Brent Cross                   ;Golders Green                 ;12
Brent Cross                   ;Goodge Street                 ;61
Brent Cross                   ;Green Park                    ;48
Brent Cross                   ;Hampstead                     ;53
Brent Cross                   ;Hendon Central                ;36
Brent Cross                   ;High Street Kensington        ;21
Brent Cross                   ;Highbury & Islington          ;16
Brent Cross                   ;Holborn                       ;23
Brent Cross                   ;Holland Park                  ;6
Brent Cross                   ;Hyde Park Corner              ;6
Brent Cross                   ;King's Cross St. Pancras      ;33
Brent Cross                   ;Knightsbridge                 ;11
Brent Cross                   ;Leicester Square              ;185
Brent Cross                   ;Liverpool Street              ;26
Brent Cross                   ;London Bridge                 ;44
Brent Cross                   ;Manor House                   ;1
Brent Cross                   ;Marble Arch                   ;22
Brent Cross                   ;Marylebone                    ;18
Brent Cross                   ;Mile End                      ;19
Brent Cross                   ;Moorgate                      ;48
Brent Cross                   ;Mornington Crescent           ;59
Brent Cross                   ;North Acton                   ;28
Brent Cross                   ;Old Street                    ;38
Brent Cross                   ;Oval                          ;23
Brent Cross                   ;Oxford Circus                 ;82
Brent Cross                   ;Paddington                    ;36
Brent Cross                   ;Piccadilly Circus             ;67
Brent Cross                   ;Russell Square                ;59
Brent Cross                   ;Seven Sisters                 ;74
Brent Cross                   ;Shepherd's Bush (Cen)         ;1
Brent Cross                   ;South Kensington              ;81
Brent Cross                   ;South Wimbledon               ;4
Brent Cross                   ;South Woodford                ;29
Brent Cross                   ;St. James's Park              ;49
Brent Cross                   ;Stamford Brook                ;36
Brent Cross                   ;Stockwell                     ;5
Brent Cross                   ;Stratford                     ;1
Brent Cross                   ;Temple                        ;28
Brent Cross                   ;Tooting Bec                   ;1
Brent Cross                   ;Tottenham Court Road          ;77
Brent Cross                   ;Tower Hill                    ;69
Brent Cross                   ;Victoria                      ;23
Brent Cross                   ;Walthamstow Central           ;14
Brent Cross                   ;Wanstead                      ;33
Brent Cross                   ;Warren Street                 ;58
Brent Cross                   ;Waterloo                      ;79
Brent Cross                   ;West Kensington               ;5
Brent Cross                   ;Westbourne Park               ;12
Brent Cross                   ;Westminster                   ;6
Brixton                       ;Acton Town                    ;39
Brixton                       ;Aldgate East                  ;120
Brixton                       ;Angel                         ;272
Brixton                       ;Archway                       ;119
Brixton                       ;Arnos Grove                   ;35
Brixton                       ;Baker Street                  ;334
Brixton                       ;Balham                        ;224
Brixton                       ;Bank / Monument               ;441
Brixton                       ;Barbican                      ;111
Brixton                       ;Barkingside                   ;14
Brixton                       ;Barons Court                  ;135
Brixton                       ;Bayswater                     ;54
Brixton                       ;Belsize Park                  ;68
Brixton                       ;Bermondsey                    ;18
Brixton                       ;Bethnal Green                 ;143
Brixton                       ;Blackfriars                   ;102
Brixton                       ;Blackhorse Road               ;120
Brixton                       ;Bond Street                   ;371
Brixton                       ;Borough                       ;76
Brixton                       ;Boston Manor                  ;40
Brixton                       ;Bounds Green                  ;9
Brixton                       ;Bow Road                      ;20
Brixton                       ;Brent Cross                   ;74
Brixton                       ;Bromley-by-Bow                ;9
Brixton                       ;Caledonian Road               ;201
Brixton                       ;Camden Town                   ;464
Brixton                       ;Canada Water                  ;122
Brixton                       ;Canary Wharf                  ;507
Brixton                       ;Canning Town                  ;362
Brixton                       ;Cannon Street                 ;32
Brixton                       ;Chalk Farm                    ;151
Brixton                       ;Chancery Lane                 ;397
Brixton                       ;Charing Cross                 ;113
Brixton                       ;Clapham Common                ;91
Brixton                       ;Clapham North                 ;29
Brixton                       ;Clapham South                 ;174
Brixton                       ;Cockfosters                   ;6
Brixton                       ;Colindale                     ;30
Brixton                       ;Colliers Wood                 ;28
Brixton                       ;Covent Garden                 ;276
Brixton                       ;Dagenham Heathway             ;30
Brixton                       ;Debden                        ;5
Brixton                       ;Dollis Hill                   ;29
Brixton                       ;Ealing Broadway               ;48
Brixton                       ;Ealing Common                 ;7
Brixton                       ;Earl's Court                  ;151
Brixton                       ;East Acton                    ;37
Brixton                       ;East Finchley                 ;20
Brixton                       ;East Ham                      ;98
Brixton                       ;Edgware                       ;8
Brixton                       ;Edgware Road (Bak)            ;172
Brixton                       ;Edgware Road (Cir)            ;2
Brixton                       ;Elephant & Castle             ;221
Brixton                       ;Embankment                    ;185
Brixton                       ;Epping                        ;1
Brixton                       ;Euston                        ;1034
Brixton                       ;Fairlop                       ;0
Brixton                       ;Farringdon                    ;157
Brixton                       ;Finchley Central              ;63
Brixton                       ;Finchley Road                 ;58
Brixton                       ;Finsbury Park                 ;968
Brixton                       ;Fulham Broadway               ;119
Brixton                       ;Gants Hill                    ;38
Brixton                       ;Gloucester Road               ;172
Brixton                       ;Golders Green                 ;113
Brixton                       ;Goodge Street                 ;112
Brixton                       ;Green Park                    ;1549
Brixton                       ;Greenford                     ;16
Brixton                       ;Gunnersbury                   ;53
Brixton                       ;Hainault                      ;27
Brixton                       ;Hammersmith (Dis)             ;380
Brixton                       ;Hampstead                     ;6
Brixton                       ;Hanger Lane                   ;63
Brixton                       ;Harrow & Wealdstone           ;20
Brixton                       ;Heathrow Terminal 4           ;80
Brixton                       ;Heathrow Terminal 5           ;40
Brixton                       ;Heathrow Terminals 123        ;15
Brixton                       ;Hendon Central                ;21
Brixton                       ;High Street Kensington        ;305
Brixton                       ;Highbury & Islington          ;703
Brixton                       ;Highgate                      ;75
Brixton                       ;Holborn                       ;458
Brixton                       ;Holland Park                  ;89
Brixton                       ;Holloway Road                 ;48
Brixton                       ;Hounslow Central              ;10
Brixton                       ;Hounslow West                 ;30
Brixton                       ;Hyde Park Corner              ;57
Brixton                       ;Ickenham                      ;11
Brixton                       ;Kennington                    ;34
Brixton                       ;Kensal Green                  ;68
Brixton                       ;Kentish Town                  ;245
Brixton                       ;Kew Gardens                   ;4
Brixton                       ;Kilburn                       ;35
Brixton                       ;Kilburn Park                  ;40
Brixton                       ;King's Cross St. Pancras      ;1686
Brixton                       ;Knightsbridge                 ;228
Brixton                       ;Ladbroke Grove                ;75
Brixton                       ;Lancaster Gate                ;109
Brixton                       ;Leicester Square              ;484
Brixton                       ;Leyton                        ;58
Brixton                       ;Leytonstone                   ;98
Brixton                       ;Liverpool Street              ;314
Brixton                       ;London Bridge                 ;776
Brixton                       ;Maida Vale                    ;47
Brixton                       ;Manor House                   ;34
Brixton                       ;Mansion House                 ;38
Brixton                       ;Marble Arch                   ;156
Brixton                       ;Marylebone                    ;175
Brixton                       ;Mile End                      ;56
Brixton                       ;Moorgate                      ;218
Brixton                       ;Morden                        ;119
Brixton                       ;Mornington Crescent           ;72
Brixton                       ;Neasden                       ;20
Brixton                       ;North Acton                   ;94
Brixton                       ;North Greenwich               ;62
Brixton                       ;North Harrow                  ;19
Brixton                       ;North Wembley                 ;90
Brixton                       ;Northfields                   ;6
Brixton                       ;Northwick Park                ;16
Brixton                       ;Northwood                     ;5
Brixton                       ;Northwood Hills               ;2
Brixton                       ;Notting Hill Gate             ;205
Brixton                       ;Oakwood                       ;58
Brixton                       ;Old Street                    ;486
Brixton                       ;Oval                          ;36
Brixton                       ;Oxford Circus                 ;4249
Brixton                       ;Paddington                    ;431
Brixton                       ;Parsons Green                 ;117
Brixton                       ;Piccadilly Circus             ;358
Brixton                       ;Pimlico                       ;699
Brixton                       ;Plaistow                      ;7
Brixton                       ;Preston Road                  ;10
Brixton                       ;Putney Bridge                 ;21
Brixton                       ;Queen's Park                  ;109
Brixton                       ;Queensbury                    ;49
Brixton                       ;Queensway                     ;94
Brixton                       ;Ravenscourt Park              ;46
Brixton                       ;Rayners Lane                  ;3
Brixton                       ;Regent's Park                 ;92
Brixton                       ;Richmond                      ;38
Brixton                       ;Rickmansworth                 ;80
Brixton                       ;Ruislip Manor                 ;12
Brixton                       ;Russell Square                ;91
Brixton                       ;Seven Sisters                 ;835
Brixton                       ;Shepherd's Bush (Cen)         ;272
Brixton                       ;Shepherd's Bush Market        ;1
Brixton                       ;Sloane Square                 ;341
Brixton                       ;South Ealing                  ;93
Brixton                       ;South Kensington              ;610
Brixton                       ;South Wimbledon               ;58
Brixton                       ;South Woodford                ;31
Brixton                       ;Southfields                   ;8
Brixton                       ;Southgate                     ;44
Brixton                       ;Southwark                     ;57
Brixton                       ;St. James's Park              ;269
Brixton                       ;St. John's Wood               ;119
Brixton                       ;St. Paul's                    ;117
Brixton                       ;Stamford Brook                ;0
Brixton                       ;Stanmore                      ;21
Brixton                       ;Stepney Green                 ;38
Brixton                       ;Stockwell                     ;322
Brixton                       ;Stratford                     ;371
Brixton                       ;Swiss Cottage                 ;69
Brixton                       ;Temple                        ;111
Brixton                       ;Tooting Bec                   ;125
Brixton                       ;Tooting Broadway              ;222
Brixton                       ;Tottenham Court Road          ;390
Brixton                       ;Tottenham Hale                ;140
Brixton                       ;Tower Hill                    ;191
Brixton                       ;Tufnell Park                  ;81
Brixton                       ;Turnham Green                 ;148
Brixton                       ;Turnpike Lane                 ;116
Brixton                       ;Upton Park                    ;88
Brixton                       ;Uxbridge                      ;54
Brixton                       ;Vauxhall                      ;2108
Brixton                       ;Victoria                      ;1801
Brixton                       ;Walthamstow Central           ;302
Brixton                       ;Warren Street                 ;1333
Brixton                       ;Warwick Avenue                ;47
Brixton                       ;Waterloo                      ;355
Brixton                       ;Wembley Central               ;68
Brixton                       ;Wembley Park                  ;74
Brixton                       ;West Acton                    ;18
Brixton                       ;West Brompton                 ;32
Brixton                       ;West Ham                      ;9
Brixton                       ;West Hampstead                ;193
Brixton                       ;West Harrow                   ;0
Brixton                       ;West Kensington               ;62
Brixton                       ;Westbourne Park               ;75
Brixton                       ;Westminster                   ;119
Brixton                       ;White City                    ;215
Brixton                       ;Whitechapel                   ;120
Brixton                       ;Willesden Green               ;90
Brixton                       ;Willesden Junction            ;54
Brixton                       ;Wood Green                    ;291
Brixton                       ;Woodside Park                 ;48
Bromley-by-Bow                ;Aldgate East                  ;48
Bromley-by-Bow                ;Archway                       ;22
Bromley-by-Bow                ;Baker Street                  ;36
Bromley-by-Bow                ;Bank / Monument               ;48
Bromley-by-Bow                ;Barbican                      ;19
Bromley-by-Bow                ;Barking                       ;273
Bromley-by-Bow                ;Becontree                     ;196
Bromley-by-Bow                ;Bethnal Green                 ;53
Bromley-by-Bow                ;Bond Street                   ;30
Bromley-by-Bow                ;Borough                       ;7
Bromley-by-Bow                ;Bow Road                      ;43
Bromley-by-Bow                ;Brixton                       ;23
Bromley-by-Bow                ;Camden Town                   ;12
Bromley-by-Bow                ;Canning Town                  ;83
Bromley-by-Bow                ;Clapham Common                ;6
Bromley-by-Bow                ;Clapham North                 ;22
Bromley-by-Bow                ;Covent Garden                 ;25
Bromley-by-Bow                ;Dagenham East                 ;26
Bromley-by-Bow                ;Dagenham Heathway             ;268
Bromley-by-Bow                ;Debden                        ;8
Bromley-by-Bow                ;East Ham                      ;208
Bromley-by-Bow                ;Edgware Road (Cir)            ;11
Bromley-by-Bow                ;Elephant & Castle             ;22
Bromley-by-Bow                ;Embankment                    ;20
Bromley-by-Bow                ;Epping                        ;12
Bromley-by-Bow                ;Euston Square                 ;27
Bromley-by-Bow                ;Farringdon                    ;123
Bromley-by-Bow                ;Gants Hill                    ;44
Bromley-by-Bow                ;Great Portland Street         ;92
Bromley-by-Bow                ;Gunnersbury                   ;25
Bromley-by-Bow                ;Hainault                      ;3
Bromley-by-Bow                ;Hammersmith (Dis)             ;18
Bromley-by-Bow                ;Hammersmith (H&C)             ;1
Bromley-by-Bow                ;Hanger Lane                   ;4
Bromley-by-Bow                ;Highbury & Islington          ;27
Bromley-by-Bow                ;Holborn                       ;56
Bromley-by-Bow                ;Hornchurch                    ;13
Bromley-by-Bow                ;Kew Gardens                   ;79
Bromley-by-Bow                ;King's Cross St. Pancras      ;171
Bromley-by-Bow                ;Ladbroke Grove                ;18
Bromley-by-Bow                ;Lambeth North                 ;3
Bromley-by-Bow                ;Leyton                        ;13
Bromley-by-Bow                ;Leytonstone                   ;3
Bromley-by-Bow                ;Liverpool Street              ;86
Bromley-by-Bow                ;London Bridge                 ;45
Bromley-by-Bow                ;Marylebone                    ;8
Bromley-by-Bow                ;Mile End                      ;166
Bromley-by-Bow                ;Moorgate                      ;20
Bromley-by-Bow                ;Old Street                    ;27
Bromley-by-Bow                ;Oxford Circus                 ;108
Bromley-by-Bow                ;Piccadilly Circus             ;67
Bromley-by-Bow                ;Plaistow                      ;71
Bromley-by-Bow                ;Queensway                     ;21
Bromley-by-Bow                ;Shepherd's Bush (Cen)         ;22
Bromley-by-Bow                ;Sloane Square                 ;48
Bromley-by-Bow                ;South Kensington              ;108
Bromley-by-Bow                ;St. Paul's                    ;92
Bromley-by-Bow                ;Stepney Green                 ;123
Bromley-by-Bow                ;Stratford                     ;8
Bromley-by-Bow                ;Temple                        ;45
Bromley-by-Bow                ;Tooting Broadway              ;6
Bromley-by-Bow                ;Tottenham Court Road          ;68
Bromley-by-Bow                ;Upminster                     ;67
Bromley-by-Bow                ;Upney                         ;23
Bromley-by-Bow                ;Upton Park                    ;105
Bromley-by-Bow                ;Victoria                      ;126
Bromley-by-Bow                ;Warren Street                 ;9
Bromley-by-Bow                ;Waterloo                      ;14
Bromley-by-Bow                ;West Ham                      ;172
Bromley-by-Bow                ;West Kensington               ;39
Bromley-by-Bow                ;Westminster                   ;139
Bromley-by-Bow                ;Whitechapel                   ;259
Bromley-by-Bow                ;Wimbledon                     ;20
Buckhurst Hill                ;Aldgate                       ;11
Buckhurst Hill                ;Aldgate East                  ;30
Buckhurst Hill                ;Angel                         ;17
Buckhurst Hill                ;Archway                       ;15
Buckhurst Hill                ;Baker Street                  ;19
Buckhurst Hill                ;Balham                        ;60
Buckhurst Hill                ;Bank / Monument               ;109
Buckhurst Hill                ;Barbican                      ;85
Buckhurst Hill                ;Bethnal Green                 ;78
Buckhurst Hill                ;Bond Street                   ;242
Buckhurst Hill                ;Borough                       ;21
Buckhurst Hill                ;Camden Town                   ;20
Buckhurst Hill                ;Canary Wharf                  ;164
Buckhurst Hill                ;Canning Town                  ;32
Buckhurst Hill                ;Chancery Lane                 ;37
Buckhurst Hill                ;Charing Cross                 ;6
Buckhurst Hill                ;Debden                        ;5
Buckhurst Hill                ;Edgware Road (Bak)            ;101
Buckhurst Hill                ;Elephant & Castle             ;35
Buckhurst Hill                ;Embankment                    ;4
Buckhurst Hill                ;Epping                        ;4
Buckhurst Hill                ;Euston Square                 ;20
Buckhurst Hill                ;Farringdon                    ;45
Buckhurst Hill                ;Green Park                    ;104
Buckhurst Hill                ;Hanger Lane                   ;78
Buckhurst Hill                ;High Street Kensington        ;32
Buckhurst Hill                ;Holborn                       ;23
Buckhurst Hill                ;Holland Park                  ;10
Buckhurst Hill                ;Hyde Park Corner              ;8
Buckhurst Hill                ;King's Cross St. Pancras      ;4
Buckhurst Hill                ;Knightsbridge                 ;2
Buckhurst Hill                ;Lancaster Gate                ;19
Buckhurst Hill                ;Leyton                        ;293
Buckhurst Hill                ;Leytonstone                   ;49
Buckhurst Hill                ;Liverpool Street              ;165
Buckhurst Hill                ;London Bridge                 ;13
Buckhurst Hill                ;Loughton                      ;33
Buckhurst Hill                ;Marble Arch                   ;42
Buckhurst Hill                ;Mile End                      ;9
Buckhurst Hill                ;Moorgate                      ;5
Buckhurst Hill                ;Mornington Crescent           ;24
Buckhurst Hill                ;Notting Hill Gate             ;2
Buckhurst Hill                ;Oxford Circus                 ;206
Buckhurst Hill                ;Paddington                    ;34
Buckhurst Hill                ;Piccadilly Circus             ;33
Buckhurst Hill                ;Regent's Park                 ;4
Buckhurst Hill                ;Snaresbrook                   ;11
Buckhurst Hill                ;South Kensington              ;2
Buckhurst Hill                ;South Woodford                ;163
Buckhurst Hill                ;St. James's Park              ;30
Buckhurst Hill                ;St. Paul's                    ;150
Buckhurst Hill                ;Stepney Green                 ;15
Buckhurst Hill                ;Stratford                     ;123
Buckhurst Hill                ;Temple                        ;1
Buckhurst Hill                ;Theydon Bois                  ;25
Buckhurst Hill                ;Tottenham Court Road          ;60
Buckhurst Hill                ;Tower Hill                    ;99
Buckhurst Hill                ;Victoria                      ;42
Buckhurst Hill                ;Warren Street                 ;21
Buckhurst Hill                ;Waterloo                      ;25
Buckhurst Hill                ;West Ham                      ;4
Buckhurst Hill                ;Westminster                   ;16
Buckhurst Hill                ;White City                    ;5
Buckhurst Hill                ;Whitechapel                   ;40
Buckhurst Hill                ;Woodford                      ;44
Burnt Oak                     ;Acton Town                    ;3
Burnt Oak                     ;Aldgate                       ;4
Burnt Oak                     ;Aldgate East                  ;18
Burnt Oak                     ;Angel                         ;207
Burnt Oak                     ;Archway                       ;117
Burnt Oak                     ;Arnos Grove                   ;73
Burnt Oak                     ;Baker Street                  ;69
Burnt Oak                     ;Bank / Monument               ;182
Burnt Oak                     ;Barbican                      ;5
Burnt Oak                     ;Barons Court                  ;24
Burnt Oak                     ;Belsize Park                  ;344
Burnt Oak                     ;Blackfriars                   ;3
Burnt Oak                     ;Bond Street                   ;39
Burnt Oak                     ;Borough                       ;18
Burnt Oak                     ;Brent Cross                   ;16
Burnt Oak                     ;Caledonian Road               ;14
Burnt Oak                     ;Camden Town                   ;420
Burnt Oak                     ;Canada Water                  ;4
Burnt Oak                     ;Chalk Farm                    ;124
Burnt Oak                     ;Chancery Lane                 ;51
Burnt Oak                     ;Charing Cross                 ;105
Burnt Oak                     ;Colindale                     ;143
Burnt Oak                     ;Edgware                       ;275
Burnt Oak                     ;Edgware Road (Bak)            ;14
Burnt Oak                     ;Edgware Road (Cir)            ;48
Burnt Oak                     ;Elephant & Castle             ;4
Burnt Oak                     ;Embankment                    ;7
Burnt Oak                     ;Euston                        ;44
Burnt Oak                     ;Farringdon                    ;55
Burnt Oak                     ;Fulham Broadway               ;61
Burnt Oak                     ;Golders Green                 ;547
Burnt Oak                     ;Goodge Street                 ;76
Burnt Oak                     ;Green Park                    ;12
Burnt Oak                     ;Hammersmith (Dis)             ;17
Burnt Oak                     ;Hampstead                     ;144
Burnt Oak                     ;Hendon Central                ;425
Burnt Oak                     ;High Street Kensington        ;52
Burnt Oak                     ;Holborn                       ;46
Burnt Oak                     ;King's Cross St. Pancras      ;87
Burnt Oak                     ;Knightsbridge                 ;34
Burnt Oak                     ;Leicester Square              ;60
Burnt Oak                     ;Liverpool Street              ;74
Burnt Oak                     ;London Bridge                 ;47
Burnt Oak                     ;Marble Arch                   ;83
Burnt Oak                     ;Moorgate                      ;244
Burnt Oak                     ;Mornington Crescent           ;191
Burnt Oak                     ;Notting Hill Gate             ;6
Burnt Oak                     ;Old Street                    ;310
Burnt Oak                     ;Oval                          ;14
Burnt Oak                     ;Oxford Circus                 ;85
Burnt Oak                     ;Pimlico                       ;13
Burnt Oak                     ;Richmond                      ;24
Burnt Oak                     ;Shepherd's Bush (Cen)         ;16
Burnt Oak                     ;Sloane Square                 ;125
Burnt Oak                     ;South Kensington              ;64
Burnt Oak                     ;St. James's Park              ;37
Burnt Oak                     ;St. Paul's                    ;10
Burnt Oak                     ;Stockwell                     ;29
Burnt Oak                     ;Stratford                     ;82
Burnt Oak                     ;Temple                        ;0
Burnt Oak                     ;Tottenham Court Road          ;185
Burnt Oak                     ;Vauxhall                      ;44
Burnt Oak                     ;Victoria                      ;126
Burnt Oak                     ;Warren Street                 ;169
Burnt Oak                     ;Waterloo                      ;55
Burnt Oak                     ;West Ham                      ;4
Burnt Oak                     ;Westminster                   ;33
Burnt Oak                     ;Whitechapel                   ;40
Caledonian Road               ;Acton Town                    ;20
Caledonian Road               ;Aldgate                       ;37
Caledonian Road               ;Aldgate East                  ;3
Caledonian Road               ;Amersham                      ;5
Caledonian Road               ;Angel                         ;6
Caledonian Road               ;Arnos Grove                   ;149
Caledonian Road               ;Arsenal                       ;73
Caledonian Road               ;Baker Street                  ;71
Caledonian Road               ;Bank / Monument               ;101
Caledonian Road               ;Barbican                      ;70
Caledonian Road               ;Barking                       ;17
Caledonian Road               ;Barons Court                  ;22
Caledonian Road               ;Belsize Park                  ;2
Caledonian Road               ;Bermondsey                    ;11
Caledonian Road               ;Bethnal Green                 ;12
Caledonian Road               ;Blackhorse Road               ;269
Caledonian Road               ;Bond Street                   ;41
Caledonian Road               ;Borough                       ;23
Caledonian Road               ;Bounds Green                  ;66
Caledonian Road               ;Brixton                       ;40
Caledonian Road               ;Camden Town                   ;63
Caledonian Road               ;Canada Water                  ;8
Caledonian Road               ;Canary Wharf                  ;25
Caledonian Road               ;Chancery Lane                 ;66
Caledonian Road               ;Charing Cross                 ;38
Caledonian Road               ;Clapham Common                ;19
Caledonian Road               ;Clapham South                 ;0
Caledonian Road               ;Cockfosters                   ;20
Caledonian Road               ;Colindale                     ;7
Caledonian Road               ;Colliers Wood                 ;2
Caledonian Road               ;Covent Garden                 ;324
Caledonian Road               ;Ealing Common                 ;7
Caledonian Road               ;Earl's Court                  ;80
Caledonian Road               ;East Acton                    ;0
Caledonian Road               ;East Ham                      ;32
Caledonian Road               ;East Putney                   ;6
Caledonian Road               ;Edgware Road (Cir)            ;48
Caledonian Road               ;Elephant & Castle             ;85
Caledonian Road               ;Embankment                    ;1
Caledonian Road               ;Euston                        ;42
Caledonian Road               ;Euston Square                 ;2
Caledonian Road               ;Farringdon                    ;159
Caledonian Road               ;Finsbury Park                 ;343
Caledonian Road               ;Fulham Broadway               ;49
Caledonian Road               ;Gloucester Road               ;58
Caledonian Road               ;Goodge Street                 ;31
Caledonian Road               ;Great Portland Street         ;2
Caledonian Road               ;Green Park                    ;180
Caledonian Road               ;Greenford                     ;5
Caledonian Road               ;Hammersmith (Dis)             ;66
Caledonian Road               ;Hanger Lane                   ;39
Caledonian Road               ;Harrow-on-the-Hill            ;39
Caledonian Road               ;Hatton Cross                  ;57
Caledonian Road               ;Heathrow Terminals 123        ;20
Caledonian Road               ;High Street Kensington        ;17
Caledonian Road               ;Holborn                       ;488
Caledonian Road               ;Holland Park                  ;6
Caledonian Road               ;Holloway Road                 ;24
Caledonian Road               ;Hounslow Central              ;12
Caledonian Road               ;Hounslow East                 ;6
Caledonian Road               ;Hyde Park Corner              ;57
Caledonian Road               ;Kennington                    ;12
Caledonian Road               ;Kentish Town                  ;1
Caledonian Road               ;King's Cross St. Pancras      ;503
Caledonian Road               ;Kingsbury                     ;11
Caledonian Road               ;Knightsbridge                 ;25
Caledonian Road               ;Ladbroke Grove                ;10
Caledonian Road               ;Lambeth North                 ;4
Caledonian Road               ;Lancaster Gate                ;0
Caledonian Road               ;Leicester Square              ;353
Caledonian Road               ;Liverpool Street              ;88
Caledonian Road               ;London Bridge                 ;267
Caledonian Road               ;Maida Vale                    ;30
Caledonian Road               ;Manor House                   ;121
Caledonian Road               ;Marble Arch                   ;23
Caledonian Road               ;Marylebone                    ;7
Caledonian Road               ;Mile End                      ;19
Caledonian Road               ;Moorgate                      ;8
Caledonian Road               ;Morden                        ;1
Caledonian Road               ;North Acton                   ;0
Caledonian Road               ;North Greenwich               ;48
Caledonian Road               ;Northfields                   ;26
Caledonian Road               ;Northwood                     ;5
Caledonian Road               ;Notting Hill Gate             ;40
Caledonian Road               ;Oakwood                       ;39
Caledonian Road               ;Old Street                    ;35
Caledonian Road               ;Oval                          ;16
Caledonian Road               ;Oxford Circus                 ;144
Caledonian Road               ;Paddington                    ;222
Caledonian Road               ;Parsons Green                 ;91
Caledonian Road               ;Perivale                      ;33
Caledonian Road               ;Piccadilly Circus             ;235
Caledonian Road               ;Pimlico                       ;14
Caledonian Road               ;Putney Bridge                 ;28
Caledonian Road               ;Queensway                     ;4
Caledonian Road               ;Ravenscourt Park              ;17
Caledonian Road               ;Rayners Lane                  ;0
